article_number,price,source
1534944,34.3,Bestand Odoo
1534953,30.14,Bestand Odoo
1534961,36.26,Bestand Odoo
1534976,30.87,Bestand Odoo
1534977,30.87,Bestand Odoo
1534989,41.65,Bestand Odoo
1534991,41.65,Bestand Odoo
1534992,41.65,Bestand Odoo
1535057,16.42,Bestand Odoo
1535059,16.42,Bestand Odoo
1535128,33.08,Bestand Odoo
1535130,33.08,Bestand Odoo
1535141,34.79,Bestand Odoo
1535146,35.77,Bestand Odoo
1535148,33.81,Bestand Odoo
1535153,41.16,Bestand Odoo
1535178,33.08,Bestand Odoo
1535204,50.72,Bestand Odoo
1535206,50.72,Bestand Odoo
1535223,28.18,Bestand Odoo
1535224,28.18,Bestand Odoo
1535228,43.37,Bestand Odoo
1535229,43.37,Bestand Odoo
1535266,35.53,Bestand Odoo
1535267,35.53,Bestand Odoo
1535269,35.53,Bestand Odoo
1535271,35.53,Bestand Odoo
1535279,43.61,Bestand Odoo
1535293,33.08,Bestand Odoo
1535321,47.29,Bestand Odoo
1535447,37.98,Bestand Odoo
1535450,37.98,Bestand Odoo
1535458,44.59,Bestand Odoo
1535462,44.59,Bestand Odoo
1535464,44.59,Bestand Odoo
1535468,44.59,Bestand Odoo
1535484,53.17,Bestand Odoo
1535485,53.17,Bestand Odoo
1535486,53.17,Bestand Odoo
1535496,44.59,Bestand Odoo
1535504,34.06,Bestand Odoo
1535506,34.06,Bestand Odoo
1535512,36.26,Bestand Odoo
1535516,38.22,Bestand Odoo
1535523,44.59,Bestand Odoo
1535524,44.59,Bestand Odoo
1535539,34.3,Bestand Odoo
1535540,34.3,Bestand Odoo
1535558,22.79,Bestand Odoo
1535597,29.16,Bestand Odoo
1535600,29.16,Bestand Odoo
1535602,27.93,Bestand Odoo
1535604,27.93,Bestand Odoo
1535605,29.16,Bestand Odoo
1535607,34.06,Bestand Odoo
1535608,34.06,Bestand Odoo
1535609,32.59,Bestand Odoo
1535610,32.59,Bestand Odoo
1535625,39.94,Bestand Odoo
1535635,32.59,Bestand Odoo
1535636,32.59,Bestand Odoo
1535637,32.59,Bestand Odoo
1535689,89.86,Bestand Odoo
1535690,89.86,Bestand Odoo
1535698,82.56,Bestand Odoo
1535704,82.56,Bestand Odoo
1535731,89.86,Bestand Odoo
1535732,89.86,Bestand Odoo
1535733,89.86,Bestand Odoo
1535755,35.77,Bestand Odoo
1535765,34.79,Bestand Odoo
1535768,34.79,Bestand Odoo
1535774,30.87,Bestand Odoo
1535776,31.61,Bestand Odoo
1535777,30.87,Bestand Odoo
1535791,32.34,Bestand Odoo
1535794,32.34,Bestand Odoo
1535795,32.34,Bestand Odoo
1535845,31.12,Bestand Odoo
1535846,31.12,Bestand Odoo
1535860,35.53,Bestand Odoo
1535861,34.3,Bestand Odoo
1535913,62.59,Bestand Odoo
1535972,39.68,Bestand Odoo
1535985,37.23,Bestand Odoo
1535987,49.19,Bestand Odoo
1535993,46.02,Bestand Odoo
1535998,43.42,Bestand Odoo
1536000,43.42,Bestand Odoo
1536001,43.42,Bestand Odoo
1536004,39.68,Bestand Odoo
1536006,39.68,Bestand Odoo
1536010,37.23,Bestand Odoo
1536012,37.23,Bestand Odoo
1536014,49.19,Bestand Odoo
1536015,37.23,Bestand Odoo
1536018,37.23,Bestand Odoo
1536019,40.56,Bestand Odoo
1536022,37.23,Bestand Odoo
1536023,40.56,Bestand Odoo
1536032,37.23,Bestand Odoo
1536034,37.23,Bestand Odoo
1536221,88.87,Bestand Odoo
1536223,92.0,Bestand Odoo
1536224,69.55,Bestand Odoo
1536236,68.77,Bestand Odoo
1536237,73.8,Bestand Odoo
1536241,73.8,Bestand Odoo
1536245,38.03,Bestand Odoo
1536248,56.02,Bestand Odoo
1536252,59.88,Bestand Odoo
1536257,83.07000000000001,Bestand Odoo
1536260,49.28,Bestand Odoo
1536262,52.16,Bestand Odoo
1536267,49.28,Bestand Odoo
1536268,61.82,Bestand Odoo
1536272,49.28,Bestand Odoo
1536274,63.75,Bestand Odoo
1536279,38.03,Bestand Odoo
1536280,38.03,Bestand Odoo
1536281,38.03,Bestand Odoo
1536287,74.59,Bestand Odoo
1536291,75.34,Bestand Odoo
1536292,42.32,Bestand Odoo
1536294,42.32,Bestand Odoo
1536295,42.32,Bestand Odoo
1536296,40.18,Bestand Odoo
1536297,40.18,Bestand Odoo
1536324,56.01,Bestand Odoo
1536328,61.82,Bestand Odoo
1536329,63.75,Bestand Odoo
1536346,56.25,Bestand Odoo
1536355,56.18,Bestand Odoo
1536356,65.68,Bestand Odoo
1536358,38.03,Bestand Odoo
1536359,38.03,Bestand Odoo
1536362,38.03,Bestand Odoo
1536365,38.03,Bestand Odoo
1536367,36.7,Bestand Odoo
1536372,59.87,Bestand Odoo
1536382,74.66,Bestand Odoo
1536383,56.18,Bestand Odoo
1536389,47.15,Bestand Odoo
1536390,56.18,Bestand Odoo
1536391,59.87,Bestand Odoo
1536392,53.5,Bestand Odoo
1536405,82.0,Bestand Odoo
1536419,53.49,Bestand Odoo
1536422,52.12,Bestand Odoo
1536452,32.26,Bestand Odoo
1536454,47.15,Bestand Odoo
1536469,47.15,Bestand Odoo
1536487,52.11,Bestand Odoo
1536492,47.15,Bestand Odoo
1536501,38.03,Bestand Odoo
1536515,57.08,Bestand Odoo
1536518,57.08,Bestand Odoo
1536531,30.35,Bestand Odoo
1536590,51.97,Bestand Odoo
1536596,56.25,Bestand Odoo
1536597,71.48,Bestand Odoo
1536609,52.11,Bestand Odoo
1536615,79.2,Bestand Odoo
1536621,38.03,Bestand Odoo
1536626,42.32,Bestand Odoo
1536628,56.02,Bestand Odoo
1536629,42.32,Bestand Odoo
1536630,42.32,Bestand Odoo
1536631,40.18,Bestand Odoo
1536633,56.02,Bestand Odoo
1536639,51.97,Bestand Odoo
1536640,38.03,Bestand Odoo
1536642,38.03,Bestand Odoo
1536644,38.03,Bestand Odoo
1536645,38.03,Bestand Odoo
1536648,38.03,Bestand Odoo
1536649,38.03,Bestand Odoo
1536653,38.03,Bestand Odoo
1536662,40.18,Bestand Odoo
1536664,13.6,Bestand Odoo
1536668,68.77,Bestand Odoo
1536672,63.0,Bestand Odoo
1536675,62.59,Bestand Odoo
1536677,49.28,Bestand Odoo
1536679,79.2,Bestand Odoo
1536680,72.63,Bestand Odoo
1536693,56.25,Bestand Odoo
1536696,36.7,Bestand Odoo
1536699,51.97,Bestand Odoo
1536700,44.2,Bestand Odoo
1536701,44.2,Bestand Odoo
1536702,44.2,Bestand Odoo
1536708,69.55,Bestand Odoo
1536709,44.2,Bestand Odoo
1536710,38.03,Bestand Odoo
1536711,38.03,Bestand Odoo
1536716,63.75,Bestand Odoo
1536718,62.59,Bestand Odoo
1536741,36.7,Bestand Odoo
1536742,36.7,Bestand Odoo
1536768,69.96000000000001,Bestand Odoo
1536779,60.24,Bestand Odoo
1536788,57.19,Bestand Odoo
1536838,57.28,Bestand Odoo
1536839,41.26,Bestand Odoo
1536841,44.44,Bestand Odoo
1536844,73.61,Bestand Odoo
1536858,47.15,Bestand Odoo
1536889,47.15,Bestand Odoo
1536895,49.63,Bestand Odoo
1536921,52.11,Bestand Odoo
1537010,29.83,Bestand Odoo
1537041,60.24,Bestand Odoo
1537093,31.27,Bestand Odoo
1537139,43.49,Bestand Odoo
1537145,41.26,Bestand Odoo
1537168,41.26,Bestand Odoo
1537170,41.26,Bestand Odoo
1537200,13.6,Bestand Odoo
1537221,34.74,Bestand Odoo
1537222,36.47,Bestand Odoo
1537223,36.47,Bestand Odoo
1537230,36.47,Bestand Odoo
1537232,34.74,Bestand Odoo
1537234,36.47,Bestand Odoo
1537246,53.95,Bestand Odoo
1537247,50.15,Bestand Odoo
1537255,47.61,Bestand Odoo
1537257,50.15,Bestand Odoo
1537312,53.95,Bestand Odoo
1537378,33.0,Bestand Odoo
1537576,67.26,Bestand Odoo
1537586,59.87,Bestand Odoo
1537588,57.28,Bestand Odoo
1537590,32.89,Bestand Odoo
1537598,51.97,Bestand Odoo
1537599,51.97,Bestand Odoo
1537600,51.97,Bestand Odoo
1537601,51.97,Bestand Odoo
1537604,51.97,Bestand Odoo
1537605,51.97,Bestand Odoo
1537607,51.97,Bestand Odoo
1537672,29.07,Bestand Odoo
1537690,29.07,Bestand Odoo
1537745,30.35,Bestand Odoo
1537769,32.0,Bestand Odoo
1537772,68.0,Bestand Odoo
1537803,15.73,Bestand Odoo
1537805,16.53,Bestand Odoo
1537806,16.53,Bestand Odoo
1537918,34.74,Bestand Odoo
1537990,64.0,Bestand Odoo
1537991,57.13,Bestand Odoo
1538029,55.44,Bestand Odoo
1538030,55.44,Bestand Odoo
1538031,57.66,Bestand Odoo
1538037,53.49,Bestand Odoo
1538045,63.94,Bestand Odoo
1538047,60.98,Bestand Odoo
1538084,34.74,Bestand Odoo
1538103,34.74,Bestand Odoo
1538104,33.17,Bestand Odoo
1538120,43.66,Bestand Odoo
1538139,27.72,Bestand Odoo
1538141,57.28,Bestand Odoo
1538143,57.28,Bestand Odoo
1538160,60.24,Bestand Odoo
1538172,59.67,Bestand Odoo
1538173,60.98,Bestand Odoo
1538198,37.23,Bestand Odoo
1538238,34.0,Bestand Odoo
1538247,60.24,Bestand Odoo
1538261,60.24,Bestand Odoo
1538279,46.56,Bestand Odoo
1538296,53.01,Bestand Odoo
1538338,46.56,Bestand Odoo
1538340,56.12,Bestand Odoo
1538345,51.97,Bestand Odoo
1538393,43.66,Bestand Odoo
1538398,46.56,Bestand Odoo
1538415,51.97,Bestand Odoo
1538419,51.97,Bestand Odoo
1538433,130.3,Bestand Odoo
1538473,130.3,Bestand Odoo
1538526,23.47,Bestand Odoo
1538532,23.47,Bestand Odoo
1538536,56.18,Bestand Odoo
1538549,56.18,Bestand Odoo
1538554,74.66,Bestand Odoo
1538557,59.87,Bestand Odoo
1538558,34.67,Bestand Odoo
1538561,56.18,Bestand Odoo
1538566,59.87,Bestand Odoo
1538583,15.73,Bestand Odoo
1538605,17.0,Bestand Odoo
1538607,13.6,Bestand Odoo
1538612,13.6,Bestand Odoo
1538615,13.6,Bestand Odoo
1538686,46.65,Bestand Odoo
1538688,34.74,Bestand Odoo
1538706,60.24,Bestand Odoo
1538716,57.19,Bestand Odoo
1538728,60.24,Bestand Odoo
1538766,60.24,Bestand Odoo
1538778,50.26,Bestand Odoo
1538781,46.56,Bestand Odoo
1538783,55.44,Bestand Odoo
1538785,55.44,Bestand Odoo
1538787,50.26,Bestand Odoo
1538806,47.61,Bestand Odoo
1538809,47.61,Bestand Odoo
1538852,119.64,Bestand Odoo
1538860,30.0,Bestand Odoo
1538866,48.04,Bestand Odoo
1538875,57.28,Bestand Odoo
1538881,53.49,Bestand Odoo
1538919,27.72,Bestand Odoo
1538921,27.72,Bestand Odoo
1538923,28.0,Bestand Odoo
1539004,34.0,Bestand Odoo
1539005,34.0,Bestand Odoo
1539006,32.26,Bestand Odoo
1539007,32.26,Bestand Odoo
1539008,32.26,Bestand Odoo
1539009,32.26,Bestand Odoo
1539011,32.26,Bestand Odoo
1539195,57.28,Bestand Odoo
1539238,64.68,Bestand Odoo
1539266,57.28,Bestand Odoo
1539268,63.94,Bestand Odoo
1539275,43.66,Bestand Odoo
1539276,43.66,Bestand Odoo
1539277,43.66,Bestand Odoo
1539279,43.66,Bestand Odoo
1539284,63.94,Bestand Odoo
1539286,63.98,Bestand Odoo
1539328,38.08,Bestand Odoo
1539329,63.94,Bestand Odoo
1539333,43.66,Bestand Odoo
1539334,43.66,Bestand Odoo
1539335,38.08,Bestand Odoo
1539336,43.66,Bestand Odoo
1539337,43.66,Bestand Odoo
1539339,38.08,Bestand Odoo
1539340,41.52,Bestand Odoo
1539341,41.52,Bestand Odoo
1539460,60.98,Bestand Odoo
1539463,60.98,Bestand Odoo
1539470,41.26,Bestand Odoo
1539492,78.72,Bestand Odoo
1539556,63.94,Bestand Odoo
1539587,57.19,Bestand Odoo
1539589,54.32,Bestand Odoo
1539635,63.94,Bestand Odoo
1539637,64.68,Bestand Odoo
1539642,47.61,Bestand Odoo
1539653,63.94,Bestand Odoo
1539664,47.61,Bestand Odoo
1539667,60.98,Bestand Odoo
1539683,31.27,Bestand Odoo
1539709,47.61,Bestand Odoo
1539750,41.26,Bestand Odoo
1539752,34.19,Bestand Odoo
1539756,67.63,Bestand Odoo
1539790,63.94,Bestand Odoo
1539793,63.94,Bestand Odoo
1539796,64.0,Bestand Odoo
1539798,63.94,Bestand Odoo
1539834,31.27,Bestand Odoo
1539836,31.27,Bestand Odoo
1539841,29.77,Bestand Odoo
1539843,31.27,Bestand Odoo
1539844,31.27,Bestand Odoo
1539846,64.0,Bestand Odoo
1539864,15.93,Bestand Odoo
1539868,15.93,Bestand Odoo
1539871,15.93,Bestand Odoo
1539990,23.77,Bestand Odoo
1539992,21.56,Bestand Odoo
1539993,23.77,Bestand Odoo
1540059,29.16,Bestand Odoo
1540086,27.2,Bestand Odoo
1540220,40.92,Bestand Odoo
1540365,63.92,Bestand Odoo
1540366,63.92,Bestand Odoo
1540377,58.32,Bestand Odoo
1540379,58.32,Bestand Odoo
1540382,64.0,Bestand Odoo
1540384,63.96,Bestand Odoo
1540385,63.92,Bestand Odoo
1540389,59.92,Bestand Odoo
1540390,59.92,Bestand Odoo
1540391,59.92,Bestand Odoo
1540392,59.92,Bestand Odoo
1540403,40.9,Bestand Odoo
1540404,40.9,Bestand Odoo
1540406,40.9,Bestand Odoo
1540407,40.9,Bestand Odoo
1540409,40.9,Bestand Odoo
1540410,40.9,Bestand Odoo
1540411,40.9,Bestand Odoo
1540413,40.9,Bestand Odoo
1540414,40.9,Bestand Odoo
1540428,39.41,Bestand Odoo
1540429,39.41,Bestand Odoo
1540431,39.41,Bestand Odoo
1540432,39.41,Bestand Odoo
1540480,18.55,Bestand Odoo
1540520,32.71,Bestand Odoo
1540521,32.71,Bestand Odoo
1540523,32.71,Bestand Odoo
1540526,32.71,Bestand Odoo
1540531,32.71,Bestand Odoo
1540532,32.71,Bestand Odoo
1540537,32.71,Bestand Odoo
1540538,32.71,Bestand Odoo
1540540,29.73,Bestand Odoo
1540541,29.73,Bestand Odoo
1540542,37.18,Bestand Odoo
1540545,37.18,Bestand Odoo
1540550,33.45,Bestand Odoo
1540557,29.73,Bestand Odoo
1540558,29.73,Bestand Odoo
1540561,33.45,Bestand Odoo
1540563,33.45,Bestand Odoo
1540565,32.71,Bestand Odoo
1540567,32.71,Bestand Odoo
1540596,55.92,Bestand Odoo
1540597,55.92,Bestand Odoo
1540598,51.92,Bestand Odoo
1540599,51.92,Bestand Odoo
1540716,79.92,Bestand Odoo
1540728,75.92,Bestand Odoo
1540731,75.92,Bestand Odoo
1540895,11.0,Bestand Odoo
1540896,18.81,Bestand Odoo
1540897,21.32,Bestand Odoo
1540900,18.81,Bestand Odoo
1540901,17.0,Bestand Odoo
1540902,21.32,Bestand Odoo
1540903,17.0,Bestand Odoo
1540904,21.32,Bestand Odoo
1540905,21.32,Bestand Odoo
1540907,21.32,Bestand Odoo
1540908,21.31,Bestand Odoo
1540910,11.0,Bestand Odoo
1540911,11.0,Bestand Odoo
1540912,13.79,Bestand Odoo
1540913,17.0,Bestand Odoo
1540914,16.0,Bestand Odoo
1540915,16.0,Bestand Odoo
1540916,15.99,Bestand Odoo
1540919,16.3,Bestand Odoo
1540920,14.42,Bestand Odoo
1540921,14.42,Bestand Odoo
1540923,21.32,Bestand Odoo
1540924,21.32,Bestand Odoo
1540925,21.31,Bestand Odoo
1540926,17.56,Bestand Odoo
1540928,17.56,Bestand Odoo
1540929,21.31,Bestand Odoo
1540930,21.32,Bestand Odoo
1540931,21.32,Bestand Odoo
1540932,14.0,Bestand Odoo
1540933,17.56,Bestand Odoo
1540934,14.0,Bestand Odoo
1540936,21.32,Bestand Odoo
1540940,16.0,Bestand Odoo
1540941,16.0,Bestand Odoo
1540942,16.0,Bestand Odoo
1540943,16.0,Bestand Odoo
1540944,16.0,Bestand Odoo
1540945,16.0,Bestand Odoo
1540946,16.0,Bestand Odoo
1540947,20.0,Bestand Odoo
1540949,15.0,Bestand Odoo
1540950,15.0,Bestand Odoo
1540951,15.0,Bestand Odoo
1540952,15.0,Bestand Odoo
1540953,13.79,Bestand Odoo
1540954,11.0,Bestand Odoo
1540955,11.0,Bestand Odoo
1540956,11.0,Bestand Odoo
1540957,19.44,Bestand Odoo
1540958,15.5,Bestand Odoo
1540959,19.44,Bestand Odoo
1540964,21.32,Bestand Odoo
1540969,15.5,Bestand Odoo
1540970,15.5,Bestand Odoo
1540971,15.5,Bestand Odoo
1540973,15.68,Bestand Odoo
1540974,15.68,Bestand Odoo
1540976,15.68,Bestand Odoo
1540977,12.5,Bestand Odoo
1540979,16.0,Bestand Odoo
1540980,18.76,Bestand Odoo
1540987,24.76,Bestand Odoo
1541016,24.76,Bestand Odoo
1541055,10.76,Bestand Odoo
1541056,17.96,Bestand Odoo
1541057,17.96,Bestand Odoo
1541058,17.96,Bestand Odoo
1541059,18.36,Bestand Odoo
1541062,17.96,Bestand Odoo
1541065,17.56,Bestand Odoo
1541066,17.56,Bestand Odoo
1541071,18.76,Bestand Odoo
1541072,18.76,Bestand Odoo
1541074,17.99,Bestand Odoo
1541075,17.96,Bestand Odoo
1541076,17.96,Bestand Odoo
1541080,17.56,Bestand Odoo
1541082,17.56,Bestand Odoo
1541083,17.56,Bestand Odoo
1541084,17.56,Bestand Odoo
1541094,11.96,Bestand Odoo
1541095,11.96,Bestand Odoo
1541101,11.96,Bestand Odoo
1541103,13.02,Bestand Odoo
1541104,13.0,Bestand Odoo
1541105,13.0,Bestand Odoo
1541142,24.76,Bestand Odoo
1541321,59.6,Bestand Odoo
1541322,61.6,Bestand Odoo
1541323,61.6,Bestand Odoo
1541333,55.6,Bestand Odoo
1541335,67.6,Bestand Odoo
1541374,59.6,Bestand Odoo
1541375,65.6,Bestand Odoo
1541376,55.6,Bestand Odoo
1541383,63.6,Bestand Odoo
1541384,63.6,Bestand Odoo
1541385,63.6,Bestand Odoo
1541396,57.6,Bestand Odoo
1541398,59.6,Bestand Odoo
1541399,69.60000000000001,Bestand Odoo
1541428,67.6,Bestand Odoo
1541429,65.6,Bestand Odoo
1541430,67.6,Bestand Odoo
1541438,57.6,Bestand Odoo
1541439,69.60000000000001,Bestand Odoo
1541510,39.92,Bestand Odoo
1541511,39.92,Bestand Odoo
1541520,66.0,Bestand Odoo
1541652,55.6,Bestand Odoo
1541653,55.6,Bestand Odoo
1541654,55.6,Bestand Odoo
1541847,87.60000000000001,Bestand Odoo
1541850,87.60000000000001,Bestand Odoo
1541852,100.0,Bestand Odoo
1541853,100.0,Bestand Odoo
1541854,100.0,Bestand Odoo
1541860,59.6,Bestand Odoo
1541861,59.6,Bestand Odoo
1541862,59.6,Bestand Odoo
1541894,64.0,Bestand Odoo
1541895,64.0,Bestand Odoo
1541896,64.0,Bestand Odoo
1541929,72.0,Bestand Odoo
1541930,72.0,Bestand Odoo
1541935,92.0,Bestand Odoo
1541936,92.0,Bestand Odoo
1541941,60.0,Bestand Odoo
1541942,60.0,Bestand Odoo
1541943,60.0,Bestand Odoo
1542159,119.96,Bestand Odoo
1542317,26.4,Bestand Odoo
1542321,26.4,Bestand Odoo
1542406,54.0,Bestand Odoo
1542408,54.0,Bestand Odoo
1542468,43.2,Bestand Odoo
1542469,43.2,Bestand Odoo
1542488,34.8,Bestand Odoo
1542554,57.2,Bestand Odoo
1542558,56.8,Bestand Odoo
1542559,34.8,Bestand Odoo
1542561,34.8,Bestand Odoo
1542562,34.8,Bestand Odoo
1542563,34.96,Bestand Odoo
1542564,34.8,Bestand Odoo
1542565,34.8,Bestand Odoo
1542566,35.0,Bestand Odoo
1542573,61.2,Bestand Odoo
1542580,56.0,Bestand Odoo
1542583,56.0,Bestand Odoo
1542584,57.6,Bestand Odoo
1542585,57.6,Bestand Odoo
1542612,63.6,Bestand Odoo
1542613,61.2,Bestand Odoo
1542621,42.4,Bestand Odoo
1542623,63.6,Bestand Odoo
1542624,63.6,Bestand Odoo
1542637,42.0,Bestand Odoo
1542638,42.0,Bestand Odoo
1542644,44.4,Bestand Odoo
1542646,44.4,Bestand Odoo
1542647,44.4,Bestand Odoo
1542649,44.4,Bestand Odoo
1542652,44.4,Bestand Odoo
1542653,44.4,Bestand Odoo
1542654,44.4,Bestand Odoo
1542655,44.4,Bestand Odoo
1542656,44.4,Bestand Odoo
1542741,128.4,Bestand Odoo
1542743,128.32,Bestand Odoo
1542882,107.8,Bestand Odoo
1542883,107.75,Bestand Odoo
1543052,44.4,Bestand Odoo
1543054,44.4,Bestand Odoo
1543055,44.4,Bestand Odoo
1543128,40.4,Bestand Odoo
1543129,40.0,Bestand Odoo
1543130,40.0,Bestand Odoo
1543131,40.03,Bestand Odoo
1543187,42.0,Bestand Odoo
1543188,42.0,Bestand Odoo
1543196,42.0,Bestand Odoo
1543197,42.0,Bestand Odoo
1543203,36.0,Bestand Odoo
1543205,36.0,Bestand Odoo
1543229,55.6,Bestand Odoo
1543230,55.6,Bestand Odoo
1543231,55.6,Bestand Odoo
1543232,55.6,Bestand Odoo
1543266,59.6,Bestand Odoo
1543278,44.0,Bestand Odoo
1543279,44.0,Bestand Odoo
1543280,44.0,Bestand Odoo
1543291,66.0,Bestand Odoo
1543292,66.0,Bestand Odoo
1543294,66.0,Bestand Odoo
1543301,63.2,Bestand Odoo
1543304,63.6,Bestand Odoo
1543305,63.6,Bestand Odoo
1543308,50.0,Bestand Odoo
1543309,50.0,Bestand Odoo
1543310,50.0,Bestand Odoo
1543311,63.6,Bestand Odoo
1543313,44.0,Bestand Odoo
1543314,44.0,Bestand Odoo
1543315,44.0,Bestand Odoo
1543320,50.0,Bestand Odoo
1543323,50.0,Bestand Odoo
1543341,56.0,Bestand Odoo
1543342,56.0,Bestand Odoo
1543344,56.0,Bestand Odoo
1543434,39.6,Bestand Odoo
1543435,39.6,Bestand Odoo
1543502,48.0,Bestand Odoo
1543503,48.32,Bestand Odoo
1543552,59.2,Bestand Odoo
1543574,58.4,Bestand Odoo
1543806,20.0,Bestand Odoo
1543821,62.0,Bestand Odoo
1543875,14.0,Bestand Odoo
1543876,14.0,Bestand Odoo
1543882,14.8,Bestand Odoo
1543887,22.8,Bestand Odoo
1543892,15.99,Bestand Odoo
1543895,18.2,Bestand Odoo
1543897,18.03,Bestand Odoo
1543898,17.6,Bestand Odoo
1543953,17.0,Bestand Odoo
1543961,21.0,Bestand Odoo
1543963,21.0,Bestand Odoo
1543965,21.0,Bestand Odoo
1543971,15.0,Bestand Odoo
1544041,56.08,Bestand Odoo
1544042,56.08,Bestand Odoo
1544044,53.36,Bestand Odoo
1544045,76.83,Bestand Odoo
1544046,76.83,Bestand Odoo
1544060,28.5,Bestand Odoo
1544263,29.3,Bestand Odoo
1544406,23.5,Bestand Odoo
1544409,23.5,Bestand Odoo
1544435,19.99,Bestand Odoo
1544436,19.99,Bestand Odoo
1544514,43.37,Bestand Odoo
1544515,43.37,Bestand Odoo
1544516,43.37,Bestand Odoo
1544545,30.0,Bestand Odoo
1544598,38.5,Bestand Odoo
1544690,38.13,Bestand Odoo
1544691,59.62,Bestand Odoo
1544700,29.0,Bestand Odoo
1544701,27.0,Bestand Odoo
1544702,28.74,Bestand Odoo
1544810,38.5,Bestand Odoo
1544811,38.5,Bestand Odoo
1544821,44.0,Bestand Odoo
1544835,56.08,Bestand Odoo
1544836,56.08,Bestand Odoo
1544849,35.0,Bestand Odoo
1544853,26.97,Bestand Odoo
1544857,26.97,Bestand Odoo
1544893,34.49,Bestand Odoo
1545074,49.69,Bestand Odoo
1545077,49.69,Bestand Odoo
1545180,37.5,Bestand Odoo
1545611,81.60000000000001,Bestand Odoo
1545657,66.38,Bestand Odoo
1545658,66.38,Bestand Odoo
1545659,66.38,Bestand Odoo
1545662,66.38,Bestand Odoo
1545663,66.38,Bestand Odoo
1545666,66.38,Bestand Odoo
1545718,106.8,Bestand Odoo
1545734,110.4,Bestand Odoo
1545791,75.60000000000001,Bestand Odoo
1545793,75.60000000000001,Bestand Odoo
1545816,72.8,Bestand Odoo
1545817,72.8,Bestand Odoo
1545832,72.8,Bestand Odoo
1545848,81.60000000000001,Bestand Odoo
1545850,81.60000000000001,Bestand Odoo
1545895,43.2,Bestand Odoo
1545896,42.75,Bestand Odoo
1545897,43.2,Bestand Odoo
1545925,49.05,Bestand Odoo
1545943,54.45,Bestand Odoo
1545944,56.25,Bestand Odoo
1545947,54.45,Bestand Odoo
1545951,43.2,Bestand Odoo
1545970,47.7,Bestand Odoo
1546016,54.23,Bestand Odoo
1546036,48.6,Bestand Odoo
1546038,48.38,Bestand Odoo
1546040,44.78,Bestand Odoo
1546042,48.38,Bestand Odoo
1546044,48.38,Bestand Odoo
1546045,48.38,Bestand Odoo
1546118,53.55,Bestand Odoo
1546123,70.4,Bestand Odoo
1546125,55.8,Bestand Odoo
1546166,63.45,Bestand Odoo
1546167,54.0,Bestand Odoo
1546168,56.0,Bestand Odoo
1546172,54.0,Bestand Odoo
1546174,54.0,Bestand Odoo
1546175,54.0,Bestand Odoo
1546180,54.0,Bestand Odoo
1546181,54.0,Bestand Odoo
1546197,54.0,Bestand Odoo
1546199,54.0,Bestand Odoo
1546201,54.0,Bestand Odoo
1546202,54.0,Bestand Odoo
1546208,74.25,Bestand Odoo
1546209,59.85,Bestand Odoo
1546210,59.85,Bestand Odoo
1546214,59.85,Bestand Odoo
1546216,59.85,Bestand Odoo
1546217,59.85,Bestand Odoo
1546221,78.10000000000001,Bestand Odoo
1546222,74.25,Bestand Odoo
1546223,59.85,Bestand Odoo
1546225,66.38,Bestand Odoo
1546226,68.1,Bestand Odoo
1546227,66.38,Bestand Odoo
1546231,68.0,Bestand Odoo
1546234,66.38,Bestand Odoo
1546235,61.0,Bestand Odoo
1546236,59.85,Bestand Odoo
1546237,78.10000000000001,Bestand Odoo
1546238,83.33,Bestand Odoo
1546239,76.28,Bestand Odoo
1546244,108.0,Bestand Odoo
1546245,108.0,Bestand Odoo
1546248,104.8,Bestand Odoo
1546249,104.8,Bestand Odoo
1546250,90.4,Bestand Odoo
1546262,100.8,Bestand Odoo
1546264,86.4,Bestand Odoo
1546265,86.4,Bestand Odoo
1546266,86.4,Bestand Odoo
1546270,93.60000000000001,Bestand Odoo
1546271,93.60000000000001,Bestand Odoo
1546273,93.60000000000001,Bestand Odoo
1546289,72.8,Bestand Odoo
1546290,72.8,Bestand Odoo
1546411,33.3,Bestand Odoo
1546413,33.3,Bestand Odoo
1546414,33.3,Bestand Odoo
1546526,55.98,Bestand Odoo
1546528,68.2,Bestand Odoo
1546606,19.2,Bestand Odoo
1546607,19.2,Bestand Odoo
1546611,18.4,Bestand Odoo
1546613,19.2,Bestand Odoo
1546622,20.8,Bestand Odoo
1546645,20.0,Bestand Odoo
1546646,20.0,Bestand Odoo
1546680,26.6,Bestand Odoo
1546684,21.6,Bestand Odoo
1546686,22.6,Bestand Odoo
1546687,21.6,Bestand Odoo
1546694,19.2,Bestand Odoo
1546696,19.2,Bestand Odoo
1546698,20.0,Bestand Odoo
1546700,20.0,Bestand Odoo
1546706,20.25,Bestand Odoo
1546707,20.25,Bestand Odoo
1546708,20.25,Bestand Odoo
1546710,20.25,Bestand Odoo
1546711,20.25,Bestand Odoo
1546713,23.63,Bestand Odoo
1546715,23.63,Bestand Odoo
1546716,23.63,Bestand Odoo
1546720,23.63,Bestand Odoo
1546722,23.63,Bestand Odoo
1546723,23.63,Bestand Odoo
1546737,20.93,Bestand Odoo
1546740,20.25,Bestand Odoo
1546777,20.0,Bestand Odoo
1546778,20.0,Bestand Odoo
1546779,20.8,Bestand Odoo
1546780,20.25,Bestand Odoo
1546781,20.25,Bestand Odoo
1546782,20.25,Bestand Odoo
